RX_MMSI,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,ROT,SOG,Position_Accuracy,Longitude,Latitude,COG,True_Heading,Time_Stamp,Ship_and_Cargo_Type,Reference_Position_A,Reference_Position_B,Reference_Position_C,Reference_Position_D,Fixing_Device,ETA,MAX_Draught,Destination,DTE,Record_Time
004161805,, ,,416066046,0,-128,7.3,0,120.295300,24.017000,123.8,511,25,30,5,5,1,1,,,,,,2021-09-15 04:41:26
004161805,, ,,416066046,0,-128,7.3,0,120.296078,24.016407,132.2,511,52,30,5,5,1,1,,,,,,2021-09-15 04:41:53
004161805,, ,,416066046,0,-128,7.4,0,120.294800,24.017300,123.3,511,9,30,5,5,1,1,,,,,,2021-09-15 04:41:10
004161805,, ,,416066046,0,-128,7.3,0,120.295687,24.016720,130.3,511,38,30,5,5,1,1,,,,,,2021-09-15 04:41:39
004161805,, ,,416066046,0,-128,7.2,0,120.295025,24.017172,121.4,511,16,30,5,5,1,1,,,,,,2021-09-15 04:41:17
004161805,, ,,416066046,0,-128,7.4,0,120.294527,24.017475,123,511,0,30,5,5,1,1,,,,,,2021-09-15 04:41:01
004161805,, ,,416066046,0,-128,7.1,0,120.296237,24.016262,133.5,511,58,30,5,5,1,1,,,,,,2021-09-15 04:41:59
004161805,, ,,416066046,0,-128,7.3,0,120.294993,24.017188,121.6,511,15,30,5,5,1,1,,,,,,2021-09-15 04:41:16
004161805,, ,,416066046,0,-128,7.3,0,120.295658,24.016743,129.9,511,37,30,5,5,1,1,,,,,,2021-09-15 04:41:38
004161805,, ,,416066046,0,-128,7.4,0,120.295365,24.016960,124.9,511,27,30,5,5,1,1,,,,,,2021-09-15 04:41:28
004161805,, ,,416066046,0,-128,7.1,0,120.295150,24.017102,123.5,511,20,30,5,5,1,1,,,,,,2021-09-15 04:41:21
004161805,, ,,416066046,0,-128,7.3,0,120.295825,24.016607,129.6,511,43,30,5,5,1,1,,,,,,2021-09-15 04:41:44
004161805,, ,,416066046,0,-128,7.2,0,120.296212,24.016283,133.1,511,57,30,5,5,1,1,,,,,,2021-09-15 04:41:58
004161805,, ,,416066046,0,-128,7.2,0,120.295180,24.017082,124,511,21,30,5,5,1,1,,,,,,2021-09-15 04:41:22
004161805,, ,,416066046,0,-128,7.1,0,120.294640,24.017398,122.9,511,4,30,5,5,1,1,,,,,,2021-09-15 04:41:05
004161805,, ,,416066046,0,-128,7.5,0,120.294865,24.017260,122.8,511,11,30,5,5,1,1,,,,,,2021-09-15 04:41:12
004161805,, ,,416066046,0,-128,7.4,0,120.295547,24.016832,127.6,511,33,30,5,5,1,1,,,,,,2021-09-15 04:41:34
004161805,, ,,416066046,0,-128,7.1,0,120.295968,24.016503,130.6,511,48,30,5,5,1,1,,,,,,2021-09-15 04:41:49
004161805,, ,,416066046,0,-128,7.1,0,120.294672,24.017380,123.1,511,5,30,5,5,1,1,,,,,,2021-09-15 04:41:06
004161805,,       ,,416054180,15,128,8.1,0,120.325418,24.043327,253.3,255,14,30,0,0,0,0,,,,,,2021-09-15 04:42:14
004161805,,       ,,416054180,15,128,7.8,0,120.324258,24.043048,253.9,255,44,30,0,0,0,0,,,,,,2021-09-15 04:42:44
004161805,, ,,416066046,0,-128,5.1,0,120.297222,24.015490,148.4,511,38,30,5,5,1,1,,,,,,2021-09-15 04:42:39
004161805,, ,,416066046,0,-128,6.5,0,120.297257,24.015043,177.1,511,53,30,5,5,1,1,,,,,,2021-09-15 04:42:54
004161805,, ,,416066046,0,-128,7.4,0,120.296788,24.015850,124.4,511,17,30,5,5,1,1,,,,,,2021-09-15 04:42:18
004161805,, ,,416066046,0,-128,6.2,0,120.296977,24.015737,124.2,511,24,30,5,5,1,1,,,,,,2021-09-15 04:42:25
004161805,, ,,416066046,0,-128,5.2,0,120.297230,24.015463,151.3,511,39,30,5,5,1,1,,,,,,2021-09-15 04:42:40
004161805,, ,,416066046,0,-128,6.5,0,120.297257,24.015012,178.5,511,54,30,5,5,1,1,,,,,,2021-09-15 04:42:55
004161805,, ,,416066046,0,-128,7.2,0,120.296510,24.016025,131.4,511,8,30,5,5,1,1,,,,,,2021-09-15 04:42:09
004161805,, ,,416066046,15,128,5.3,1,120.297023,24.015708,122.9,511,24,30,5,5,1,1,,,,,,2021-09-15 04:42:23
004161805,, ,,416066046,15,128,5.3,1,120.297023,24.015708,122.9,511,24,30,5,5,1,1,,,,,,2021-09-15 04:42:24
004161805,, ,,416066046,0,-128,7.2,0,120.296342,24.016167,134,511,2,30,5,5,1,1,,,,,,2021-09-15 04:42:03
004161805,, ,,416066046,0,-128,6.5,0,120.297237,24.014857,187.1,511,59,30,5,5,1,1,,,,,,2021-09-15 04:43:00
004161805,, ,,416066046,0,-128,6.2,0,120.296977,24.015737,124.2,511,24,30,5,5,1,1,,,,,,2021-09-15 04:42:24
004161805,, ,,416066046,0,-128,5.8,0,120.297255,24.015352,162.3,511,43,30,5,5,1,1,,,,,,2021-09-15 04:42:44
004161805,, ,,416066046,0,-128,5.5,0,120.297065,24.015678,127.4,511,28,30,5,5,1,1,,,,,,2021-09-15 04:42:30
004161805,, ,,416066046,0,-128,7.3,0,120.296482,24.016047,132.5,511,7,30,5,5,1,1,,,,,,2021-09-15 04:42:08
004161805,, ,,416066046,0,-128,6.5,0,120.297243,24.014887,184.7,511,58,30,5,5,1,1,,,,,,2021-09-15 04:42:59
004161805,, ,,416066046,0,-128,5.9,0,120.297257,24.015322,165.4,511,44,30,5,5,1,1,,,,,,2021-09-15 04:42:45
004161805,, ,,416066046,0,-128,5,0,120.297173,24.015577,136,511,34,30,5,5,1,1,,,,,,2021-09-15 04:42:35
004161805,, ,,416066046,0,-128,7.2,0,120.296625,24.015945,128.1,511,12,30,5,5,1,1,,,,,,2021-09-15 04:42:13
004161805,, ,,416066046,0,-128,6.2,0,120.297258,24.015168,174,511,49,30,5,5,1,1,,,,,,2021-09-15 04:42:50
004161805,, ,,416066046,0,-128,7.3,0,120.296657,24.015925,127.2,511,13,30,5,5,1,1,,,,,,2021-09-15 04:42:14
004161805,, ,,416066046,0,-128,5.5,0,120.297065,24.015678,127.4,511,28,30,5,5,1,1,,,,,,2021-09-15 04:42:29
004161805,, ,,416066046,0,-128,7.3,0,120.296820,24.015833,124,511,18,30,5,5,1,1,,,,,,2021-09-15 04:42:19
004161805,, ,,416066046,0,-128,7.3,0,120.296368,24.016140,133.7,511,3,30,5,5,1,1,,,,,,2021-09-15 04:42:04
004161805,, ,,416066046,0,-128,5.1,0,120.297158,24.015593,133.9,511,33,30,5,5,1,1,,,,,,2021-09-15 04:42:34
004161805,, ,,416066046,0,-128,6.2,0,120.297258,24.015198,172.2,511,48,30,5,5,1,1,,,,,,2021-09-15 04:42:49
004161805,,,BAO FA              ,416066008,15,128,3.2,0,120.304168,24.036790,228.6,229,22,30,7,6,2,2,0,,,,0,2021-09-15 04:43:22
004161805,,       ,,416054180,15,128,7.9,0,120.323122,24.042730,257.6,255,14,30,0,0,0,0,,,,,,2021-09-15 04:43:14
004161805,,       ,,416054180,15,128,7.5,0,120.322038,24.042332,236.4,237,44,30,0,0,0,0,,,,,,2021-09-15 04:43:44
004161805,0,       ,CTR-CW1030,416066046,0,-128,6.5,0,120.297142,24.014593,195.5,511,8,30,5,5,1,1,0,,0,                    ,0,2021-09-15 04:43:09
004161805,0,       ,CTR-CW1030,416066046,0,-128,6.6,0,120.297013,24.014207,197,511,21,30,5,5,1,1,0,,0,                    ,0,2021-09-15 04:43:24
004161805,0,       ,CTR-CW1030,416066046,0,-128,6.5,0,120.297132,24.014563,195.7,511,9,30,5,5,1,1,0,,0,                    ,0,2021-09-15 04:43:10
004161805,0,       ,CTR-CW1030,416066046,0,-128,6.6,0,120.297085,24.014413,196.5,511,14,30,5,5,1,1,0,,0,                    ,0,2021-09-15 04:43:15
004161805,0,       ,CTR-CW1030,416066046,0,-128,6.6,0,120.297093,24.014443,196.3,511,13,30,5,5,1,1,0,,0,                    ,0,2021-09-15 04:43:14
004161805,0,       ,CTR-CW1030,416066046,0,-128,6.5,0,120.297197,24.014738,193.2,511,3,30,5,5,1,1,0,,0,                    ,0,2021-09-15 04:43:04
004161805,0,       ,CTR-CW1030,416066046,0,-128,6.5,0,120.297185,24.014710,193.6,511,4,30,5,5,1,1,0,,0,                    ,0,2021-09-15 04:43:05
004161805,0,       ,CTR-CW1030,416066046,0,-128,6.6,0,120.297003,24.014177,196.8,511,22,30,5,5,1,1,0,,0,                    ,0,2021-09-15 04:43:27
004161805,0,       ,CTR-CW1030,416066046,0,-128,6.6,0,120.297035,24.014267,197.9,511,19,30,5,5,1,1,0,,0,                    ,0,2021-09-15 04:43:20
004161805,0,       ,CTR-CW1030,416066046,0,-128,6.6,0,120.297045,24.014297,197.3,511,18,30,5,5,1,1,0,,0,                    ,0,2021-09-15 04:43:19
004161805,,,CTRCW0930,416066053,15,128,5.8,1,120.305313,24.032173,211.6,511,21,,,,,,,,,,,2021-09-15 04:43:24
004161805,,,CTRCW0930,416066053,15,128,5.6,1,120.305298,24.032152,213.2,511,22,,,,,,,,,,,2021-09-15 04:43:26
004161805,,       ,,416054180,15,128,7.8,0,120.320992,24.041837,246.5,247,14,30,0,0,0,0,,,,,,2021-09-15 04:44:14
004161805,,       ,,416054180,15,128,7.7,0,120.319950,24.041345,245.1,243,44,30,0,0,0,0,,,,,,2021-09-15 04:44:44
004161805,,,BAO FA              ,416066008,15,128,3.2,0,120.303255,24.035798,233.2,232,52,30,7,6,2,2,0,,,,0,2021-09-15 04:44:52
004161805,,,BAO FA              ,416066008,15,128,3.1,0,120.303557,24.036130,223.7,224,22,30,7,6,2,2,0,,,,0,2021-09-15 04:44:22
004161805,,,CTRCW0930,416066053,15,128,5.7,1,120.303713,24.029418,211.6,511,21,,,,,,,,,,,2021-09-15 04:45:24
004161805,,,BAO FA              ,416066008,15,128,3.2,0,120.302585,24.035168,228.6,230,52,30,7,6,2,2,0,,,,0,2021-09-15 04:45:52
004161805,,,BAO FA              ,416066008,15,128,3.2,0,120.302585,24.035168,228.6,230,52,30,7,6,2,2,0,,,,0,2021-09-15 04:45:53
004161805,0,       ,                    ,416054180,15,128,7.9,0,120.318902,24.040855,244.1,243,14,30,0,0,0,0,1,,0,                    ,1,2021-09-15 04:45:14
004161805,0,       ,                    ,416054180,15,128,8,0,120.317858,24.040348,246.9,246,44,30,0,0,0,0,1,,0,                    ,1,2021-09-15 04:45:44
004161805,0,       ,                    ,416054180,0,0,7.8,0,120.317360,24.040137,244.6,243,0,30,0,0,0,0,1,,0,                    ,1,2021-09-15 04:45:59
004161805,, ,,106000000,15,128,0,1,120.379057,24.057547,269.6,511,44,70,0,0,0,0,,,,,,2021-09-15 04:45:45
004161805,,,BAO FA              ,416066008,15,128,3.2,0,120.301923,24.034525,224.5,225,52,30,7,6,2,2,0,,,,0,2021-09-15 04:46:53
004161805,,,BAO FA              ,416066008,15,128,3.3,0,120.302260,24.034845,226.4,228,22,30,7,6,2,2,0,,,,0,2021-09-15 04:46:23
004161805,, ,,106000000,15,128,2.5,1,120.379268,24.057320,188.6,511,12,70,0,0,0,0,,,,,,2021-09-15 04:46:12
004161805,, ,,106000000,15,128,2.5,1,120.379268,24.057320,188.6,511,12,70,0,0,0,0,,,,,,2021-09-15 04:46:12
004161805,0,       ,                    ,416054180,15,128,7.7,0,120.316813,24.039848,240.3,240,14,30,0,0,0,0,1,,0,                    ,1,2021-09-15 04:46:14
004161805,0,       ,                    ,416054180,15,128,7.7,0,120.315792,24.039343,242.1,246,43,30,0,0,0,0,1,,0,                    ,1,2021-09-15 04:46:44
004161805,, ,,106000000,15,128,3.5,1,120.378302,24.057135,270.5,511,17,70,0,0,0,0,,,,,,2021-09-15 04:47:18
004161805,, ,,106000000,15,128,3.6,1,120.378280,24.057137,269.9,511,18,70,0,0,0,0,,,,,,2021-09-15 04:47:18
004161805,0,       ,                    ,416054180,15,128,7.8,0,120.314653,24.038892,246.9,251,14,30,0,0,0,0,1,,0,                    ,1,2021-09-15 04:47:14
004161805,0,       ,                    ,416054180,15,128,7.9,0,120.313580,24.038465,245,244,43,30,0,0,0,0,1,,0,                    ,1,2021-09-15 04:47:44
004161805,,,BAO FA              ,416066008,15,128,3.2,0,120.300512,24.033290,219.7,223,52,30,7,6,2,2,0,,,,0,2021-09-15 04:48:53
004161805,,       ,,416054180,15,128,8,0,120.312515,24.037965,244.1,242,13,30,0,0,0,0,,,,,,2021-09-15 04:48:14
004161805,,       ,,416054180,15,128,8,0,120.311565,24.037318,231.6,229,43,30,0,0,0,0,,,,,,2021-09-15 04:48:44
004161805,, ,,106000000,15,128,4.5,1,120.377315,24.057180,279.3,511,0,70,0,0,0,0,,,,,,2021-09-15 04:48:01
004161805,, ,,106000000,15,128,4.5,1,120.376805,24.057230,265.9,511,22,70,0,0,0,0,,,,,,2021-09-15 04:48:23
004161805,, ,,106000000,15,128,4.5,1,120.376805,24.057230,265.9,511,22,70,0,0,0,0,,,,,,2021-09-15 04:48:23
004161805,,       ,,416054180,15,128,7.7,0,120.310645,24.036623,226.3,227,13,30,0,0,0,0,,,,,,2021-09-15 04:49:14
004161805,,       ,,416054180,15,128,7.8,0,120.309773,24.035890,225,224,43,30,0,0,0,0,,,,,,2021-09-15 04:49:44
004161805,, ,,106000000,15,128,5.2,1,120.374928,24.057208,275,511,38,70,0,0,0,0,,,,,,2021-09-15 04:49:39
004161805,, ,,106000000,15,128,5.2,1,120.374928,24.057208,275,511,38,70,0,0,0,0,,,,,,2021-09-15 04:49:38
004161805,, ,,106000000,15,128,5.1,1,120.375670,24.057178,274.3,511,10,70,0,0,0,0,,,,,,2021-09-15 04:49:11
004161805,, ,,106000000,15,128,5.1,1,120.375670,24.057178,274.3,511,10,70,0,0,0,0,,,,,,2021-09-15 04:49:11
004161805,,,BAO FA              ,416066008,15,128,3.2,0,120.299520,24.032265,228.2,226,22,30,7,6,2,2,0,,,,0,2021-09-15 04:50:23
004161805,,,BAO FA              ,416066008,15,128,3.2,0,120.299520,24.032265,228.2,226,22,30,7,6,2,2,0,,,,0,2021-09-15 04:50:23
004161805,, ,,106000000,15,128,5.4,1,120.374220,24.057228,266.1,511,4,70,0,0,0,0,,,,,,2021-09-15 04:50:04
004161805,, ,,106000000,15,128,5.2,1,120.372907,24.057150,267,511,52,70,0,0,0,0,,,,,,2021-09-15 04:50:53
004161805,, ,,106000000,15,128,5.2,1,120.372907,24.057150,267,511,52,70,0,0,0,0,,,,,,2021-09-15 04:50:53
004161805,, ,,106000000,15,128,5.4,1,120.374220,24.057228,266.1,511,4,70,0,0,0,0,,,,,,2021-09-15 04:50:05
004161805,, ,,106000000,15,128,5.4,1,120.373552,24.057190,266.1,511,28,70,0,0,0,0,,,,,,2021-09-15 04:50:29
004161805,, ,,416066053,15,128,6.3,1,120.302008,24.025513,213.2,511,22,30,5,5,1,1,,,,,,2021-09-15 04:50:25
004161805,, ,,416066053,15,128,5.7,1,120.301137,24.025220,245.5,511,52,30,5,5,1,1,,,,,,2021-09-15 04:50:55
004161805,, ,,106000000,15,128,5.4,1,120.373552,24.057190,266.1,511,28,70,0,0,0,0,,,,,,2021-09-15 04:50:29
004161805,,       ,,416054180,15,128,7.8,0,120.308958,24.035090,226.6,226,13,30,0,0,0,0,,,,,,2021-09-15 04:50:14
004161805,,       ,,416054180,15,128,7.7,0,120.308128,24.034317,225.6,223,43,30,0,0,0,0,,,,,,2021-09-15 04:50:44
004161805,,,BAO FA              ,416066008,15,128,3.2,0,120.298463,24.031313,216.6,215,52,30,7,6,2,2,0,,,,0,2021-09-15 04:51:53
004161805,,,BAO FA              ,416066008,15,128,3.2,0,120.298813,24.031633,219.5,217,22,30,7,6,2,2,0,,,,0,2021-09-15 04:51:23
004161805,,       ,,416054180,15,128,7.8,0,120.307277,24.033557,225.7,226,13,30,0,0,0,0,,,,,,2021-09-15 04:51:14
004161805,,       ,,416054180,15,128,5.4,0,120.306622,24.032862,214.5,214,43,30,0,0,0,0,,,,,,2021-09-15 04:51:44
004161805,, ,,106000000,15,128,5.3,1,120.371713,24.057130,271.5,511,36,70,0,0,0,0,,,,,,2021-09-15 04:51:37
004161805,, ,,106000000,15,128,5.3,1,120.372308,24.057135,267.6,511,14,70,0,0,0,0,,,,,,2021-09-15 04:51:15
004161805,, ,,106000000,15,128,5.3,1,120.372308,24.057135,267.6,511,14,70,0,0,0,0,,,,,,2021-09-15 04:51:15
004161805,, ,,106000000,15,128,5.3,1,120.371713,24.057130,271.5,511,36,70,0,0,0,0,,,,,,2021-09-15 04:51:37
004161805,, ,,106000000,15,128,5.4,1,120.371138,24.057125,266.2,511,57,70,0,0,0,0,,,,,,2021-09-15 04:51:58
004161805,, ,,106000000,15,128,5.4,1,120.371138,24.057125,266.2,511,57,70,0,0,0,0,,,,,,2021-09-15 04:51:58
004161805,,,CTRCW0930,416066053,15,128,6.1,1,120.300178,24.023830,206.7,511,52,,,,,,,,,,,2021-09-15 04:51:55
004161805,,,CTRCW0930,416066053,15,128,6.1,1,120.300633,24.024585,209.1,511,22,,,,,,,,,,,2021-09-15 04:51:25
004161805,,,CTRCW0930,416066053,15,128,5.7,1,120.299677,24.023148,216,511,22,,,,,,,,,,,2021-09-15 04:52:25
66,,,BAO FA              ,416066008,15,128,3.3,0,120.297757,24.030677,217.3,218,52,30,7,6,2,2,0,,,,0,2021-09-15 04:52:54
004161805,,,BAO FA              ,416066008,15,128,3.2,0,120.298103,24.030983,218,214,23,30,7,6,2,2,0,,,,0,2021-09-15 04:52:23
004161805,, ,,106000000,15,128,5.2,1,120.370533,24.057100,268.9,511,19,70,0,0,0,0,,,,,,2021-09-15 04:52:20
004161805,, ,,106000000,15,128,5.2,1,120.370533,24.057100,268.9,511,19,70,0,0,0,0,,,,,,2021-09-15 04:52:20
004161805,, ,,106000000,15,128,5.3,1,120.369943,24.057105,268.6,511,41,70,0,0,0,0,,,,,,2021-09-15 04:52:42
004161805,,       ,,416054180,15,128,5.4,0,120.306062,24.032275,220.6,218,13,30,0,0,0,0,,,,,,2021-09-15 04:52:14
004161805,,       ,,416054180,15,128,5.4,0,120.305703,24.031630,210.7,210,42,30,0,0,0,0,,,,,,2021-09-15 04:52:44
004161805,,,BAO FA              ,416066008,15,128,3.2,0,120.297030,24.030040,221,220,52,30,7,6,2,2,0,,,,0,2021-09-15 04:53:53
004161805,, ,,106000000,15,128,5.4,1,120.368725,24.057085,271.9,511,26,70,0,0,0,0,,,,,,2021-09-15 04:53:27
004161805,, ,,106000000,15,128,5.2,1,120.369375,24.057092,270.1,511,2,70,0,0,0,0,,,,,,2021-09-15 04:53:03
004161805,, ,,106000000,15,128,5.1,1,120.368123,24.057128,274.3,511,48,70,0,0,0,0,,,,,,2021-09-15 04:53:49
004161805,, ,,106000000,15,128,5.1,1,120.368123,24.057128,274.3,511,48,70,0,0,0,0,,,,,,2021-09-15 04:53:49
004161805,, ,,106000000,15,128,5.2,1,120.369375,24.057092,270.1,511,2,70,0,0,0,0,,,,,,2021-09-15 04:53:03
004161805,,       ,,416054180,15,128,3.2,0,120.305285,24.031200,277.2,270,14,30,0,0,0,0,,,,,,2021-09-15 04:53:14
004161805,,       ,,416054180,15,128,4.4,0,120.304832,24.031487,270.6,285,44,30,0,0,0,0,,,,,,2021-09-15 04:53:44
004161805,, ,,416066053,15,128,6,1,120.298222,24.020375,206.9,511,22,30,5,5,1,1,,,,,,2021-09-15 04:54:25
004161805,, ,,106000000,15,128,5.4,1,120.366902,24.057260,276,511,33,70,0,0,0,0,,,,,,2021-09-15 04:54:34
004161805,, ,,106000000,15,128,5.4,1,120.366902,24.057260,276,511,33,70,0,0,0,0,,,,,,2021-09-15 04:54:34
004161805,, ,,106000000,15,128,5.2,1,120.366300,24.057382,285.2,511,56,70,0,0,0,0,,,,,,2021-09-15 04:54:57
004161805,, ,,106000000,15,128,5.2,1,120.366300,24.057382,285.2,511,56,70,0,0,0,0,,,,,,2021-09-15 04:54:57
004161805,, ,,106000000,15,128,5.1,1,120.367505,24.057178,277.5,511,11,70,0,0,0,0,,,,,,2021-09-15 04:54:12
004161805,,       ,,416054180,15,128,2.6,0,120.304878,24.031177,90.4,94,14,30,0,0,0,0,,,,,,2021-09-15 04:54:14
004161805,,       ,,416054180,15,128,2.4,0,120.305177,24.031335,46.7,49,44,30,0,0,0,0,,,,,,2021-09-15 04:54:44
66,,       ,,416054180,15,128,2.6,0,120.304878,24.031177,90.4,94,14,30,0,0,0,0,,,,,,2021-09-15 04:54:15
004161805,,, ,106000000,15,128,5.4,1,120.365705,24.057642,299.3,511,21,,,,,,,,,,,2021-09-15 04:55:22
004161805,,, ,106000000,15,128,5.4,1,120.365705,24.057642,299.3,511,21,,,,,,,,,,,2021-09-15 04:55:22
004161805,,       ,,416054180,15,128,2,0,120.305400,24.031583,30.4,35,14,30,0,0,0,0,,,,,,2021-09-15 04:55:14
004161805,,       ,,416054180,15,128,4.9,0,120.305815,24.031952,52,44,44,30,0,0,0,0,,,,,,2021-09-15 04:55:44
004161805,,,CTRCW0930,416066053,15,128,4.8,1,120.297618,24.018903,195,511,22,,,,,,,,,,,2021-09-15 04:55:25
004161805,, ,,106000000,15,128,5.5,1,120.364465,24.058233,301.2,511,12,70,0,0,0,0,,,,,,2021-09-15 04:56:13
004161805,, ,,106000000,15,128,5.4,1,120.363937,24.058640,312.6,511,38,70,0,0,0,0,,,,,,2021-09-15 04:56:38
004161805,, ,,106000000,15,128,5.4,1,120.363937,24.058640,312.6,511,38,70,0,0,0,0,,,,,,2021-09-15 04:56:38
004161805,, ,,106000000,15,128,5.5,1,120.364465,24.058233,301.2,511,12,70,0,0,0,0,,,,,,2021-09-15 04:56:13
004161805,,       ,,416054180,15,128,4.6,0,120.306482,24.032218,78.1,81,14,30,0,0,0,0,,,,,,2021-09-15 04:56:14
004161805,,       ,,416054180,15,128,3.9,0,120.307193,24.032253,89.2,85,44,30,0,0,0,0,,,,,,2021-09-15 04:56:44
004161805,, ,,106000000,15,128,4.5,1,120.362928,24.059190,293.8,511,23,70,0,0,0,0,,,,,,2021-09-15 04:57:23
004161805,, ,,106000000,15,128,5.5,1,120.363402,24.058980,301.5,511,2,70,0,0,0,0,,,,,,2021-09-15 04:57:03
004161805,, ,,106000000,15,128,5.5,1,120.363402,24.058980,301.5,511,2,70,0,0,0,0,,,,,,2021-09-15 04:57:03
004161805,, ,,106000000,15,128,5.1,1,120.362950,24.059180,299.1,511,22,70,0,0,0,0,,,,,,2021-09-15 04:57:23
004161805,, ,,106000000,15,128,4.9,1,120.362477,24.059363,295.8,511,43,70,0,0,0,0,,,,,,2021-09-15 04:57:44
004161805,0,       ,                    ,416054180,15,128,4.5,0,120.307645,24.032205,112.8,121,14,30,0,0,0,0,1,,0,                    ,1,2021-09-15 04:57:14
004161805,0,       ,                    ,416054180,0,0,4.4,0,120.308267,24.032018,105.7,109,0,30,0,0,0,0,1,,0,                    ,1,2021-09-15 04:57:44
004161805,, ,,416066053,15,128,0,1,120.297248,24.018198,210.4,511,52,30,5,5,1,1,,,,,,2021-09-15 04:57:55
004161805,0,       ,                    ,416054180,15,128,3.3,0,120.308992,24.031778,106.4,102,14,30,0,0,0,0,1,,0,                    ,1,2021-09-15 04:58:14
004161805,0,       ,                    ,416054180,15,128,3.8,0,120.309108,24.031485,226.2,219,44,30,0,0,0,0,1,,0,                    ,1,2021-09-15 04:58:44
66,,,BAO FA              ,416066008,15,-128,3.4,0,120.293182,24.029043,313.6,313,11,30,7,6,2,2,0,,,,0,2021-09-15 04:58:12
004161805,,, ,106000000,15,128,3.9,1,120.362047,24.059488,276.5,511,4,,,,,,,,,,,2021-09-15 04:58:05
004161805,,, ,106000000,15,128,3.6,1,120.361665,24.059495,262.5,511,24,,,,,,,,,,,2021-09-15 04:58:26
004161805,,, ,106000000,15,128,3.6,1,120.361665,24.059495,262.5,511,24,,,,,,,,,,,2021-09-15 04:58:26
004161805,,, ,106000000,15,128,3.5,1,120.361273,24.059433,259.8,511,46,,,,,,,,,,,2021-09-15 04:58:47
004161805,,, ,106000000,15,128,3.5,1,120.361273,24.059433,259.8,511,46,,,,,,,,,,,2021-09-15 04:58:47
004161805,, ,,416066053,15,128,0,1,120.297148,24.018232,359.4,511,22,30,5,5,1,1,,,,,,2021-09-15 04:58:25
004161805,, ,,416066053,15,128,0,1,120.297117,24.018328,359.6,511,52,30,5,5,1,1,,,,,,2021-09-15 04:58:55
004161805,0,       ,                    ,416054180,15,128,4.4,0,120.308687,24.030980,217.8,220,14,30,0,0,0,0,1,,0,                    ,1,2021-09-15 04:59:14
004161805,0,       ,                    ,416054180,15,128,4.1,0,120.308315,24.030475,211,215,43,30,0,0,0,0,1,,0,                    ,1,2021-09-15 04:59:44
004161805,,,MINXIAYU31882,106000000,15,128,3.5,1,120.360875,24.059373,256.9,511,8,,,,,,,,,,,2021-09-15 04:59:09
004161805,,,MINXIAYU31882,106000000,15,128,1.5,1,120.360588,24.059280,251.2,511,30,,,,,,,,,,,2021-09-15 04:59:31
004161805,,,MINXIAYU31882,106000000,15,128,1.5,1,120.360588,24.059280,251.2,511,30,,,,,,,,,,,2021-09-15 04:59:31
004161805,,,BAO FA              ,416066008,15,128,3.5,0,120.292753,24.030113,1.1,1,23,30,7,6,2,2,0,,,,0,2021-09-15 04:59:24
004161805,,,BAO FA              ,416066008,15,128,3.4,0,120.293042,24.031028,28.8,27,23,30,7,6,2,2,0,,,,0,2021-09-15 05:00:23
004161805,,,BAO FA              ,416066008,15,128,3.4,0,120.293042,24.031028,28.8,27,23,30,7,6,2,2,0,,,,0,2021-09-15 05:00:24
004161805,,,BAO FA              ,416066008,15,128,3.2,0,120.293308,24.031420,34.1,33,53,30,7,6,2,2,0,,,,0,2021-09-15 05:00:53
004161805,,,BAO FA              ,416066008,15,128,3.2,0,120.293308,24.031420,34.1,33,53,30,7,6,2,2,0,,,,0,2021-09-15 05:00:53
004161805,,, ,106000000,15,128,0,1,120.360233,24.059172,237.6,511,33,,,,,,,,,,,2021-09-15 05:00:34
004161805,,, ,106000000,15,128,0,1,120.360415,24.059237,256.9,511,2,,,,,,,,,,,2021-09-15 05:00:03
004161805,,       ,,416054180,15,128,4.4,0,120.307837,24.030005,222.2,230,14,30,0,0,0,0,,,,,,2021-09-15 05:00:14
004161805,,       ,,416054180,15,128,4.5,0,120.307450,24.029517,215.9,222,43,30,0,0,0,0,,,,,,2021-09-15 05:00:44
004161805,, ,,106000000,15,128,2.3,1,120.360008,24.058963,216.5,511,6,70,0,0,0,0,,,,,,2021-09-15 05:01:07
004161805,, ,,106000000,15,128,2.3,1,120.360008,24.058963,216.5,511,6,70,0,0,0,0,,,,,,2021-09-15 05:01:07
004161805,, ,,106000000,15,128,3.6,1,120.359675,24.058340,209.7,511,49,70,0,0,0,0,,,,,,2021-09-15 05:01:50
004161805,, ,,106000000,15,128,3.6,1,120.359675,24.058340,209.7,511,49,70,0,0,0,0,,,,,,2021-09-15 05:01:50
004161805,,       ,,416054180,15,128,4.6,0,120.306997,24.029035,226.1,226,13,30,0,0,0,0,,,,,,2021-09-15 05:01:14
004161805,,       ,,416054180,15,128,4.6,0,120.306478,24.028602,223.1,224,43,30,0,0,0,0,,,,,,2021-09-15 05:01:43
004161805,,,BAO FA              ,416066008,15,128,3.2,0,120.293590,24.031772,38.3,37,22,30,7,6,2,2,0,,,,0,2021-09-15 05:01:23
004161805,, ,,106000000,15,128,3.3,1,120.359842,24.058663,201.8,511,28,70,0,0,0,0,,,,,,2021-09-15 05:01:29
004161805,, ,,106000000,15,128,3.3,1,120.359842,24.058663,201.8,511,28,70,0,0,0,0,,,,,,2021-09-15 05:01:29
